3.347,9.6084
1.7516,2.6466
5.0197,5.4934
2.4644,6.0246
3.9992,3.7023
5.8419,3.1813
5.1941,6.0274
4.2051,5.8639
3.934,5.3143
3.7388,1.8467
5.8015,5.4208
3.9691,3.226
2.3341,5.6688
4.4345,5.143
4.3578,7.0703
3.5135,6.0259
4.3436,4.8858
8.3804,4.6451
3.2676,5.1529
4.0073,6.8317
5.1054,4.2668
3.6081,4.5426
5.6445,5.6511
2.0359,7.2689
3.6101,4.5095
5.8764,7.5654
4.1675,2.4915
2.1077,1.0683
4.6729,2.2428
3.376,6.2123
2.66,5.125
6.3193,5.3849
-2.1169,5.8331
1.636,4.8209
2.5071,4.4407
2.441,8.2608
6.9056,1.826
4.7642,5.6021
4.3834,5.3612
4.3869,5.9437
6.5895,5.1361
4.3441,6.7462
7.2106,2.7707
5.8444,7.282
2.6749,4.7075
4.1767,5.0956
2.667,4.5068
4.6906,3.7894
2.66,4.9764
6.2376,6.4654
7.4176,4.4323
4.9274,5.2139
4.6863,4.1552
4.0267,2.399
3.646,5.9283
2.4382,3.4248
3.7634,4.0978
3.3321,2.8763
1.5788,6.7107
3.1813,7.1468
5.9861,6.6714
3.6824,4.8896
0.98251,5.643
1.9174,7.3776
3.1389,6.9195
4.785,5.0197
6.0609,5.7379
3.5544,6.4645
5.3569,4.2525
5.3678,3.7306
4.5353,4.6738
1.9755,5.2829
3.6392,5.0302
1.5109,2.9485
2.102,5.8549
1.536,2.9491
6.3669,4.637
2.2286,5.2636
3.6495,5.8582
3.3925,4.1252
3.8362,3.7687
7.2961,7.1726
5.5819,6.6595
6.7603,5.9336
4.1964,3.9028
4.2446,1.4442
5.0656,4.8265
3.955,3.1752
2.5617,4.9425
3.2686,7.9677
2.1211,5.6455
3.4632,7.1266
1.2828,3.8129
3.2862,5.6462
1.0422,3.7428
5.4655,4.7149
2.1663,5.1732
5.6677,3.726
5.5386,8.2688
6.2613,5.3115
4.5636,3.1193
4.6569,4.5522
7.0548,4.9582
4.7007,5.8092
2.1948,5.9189
5.4904,5.9798
2.1647,4.3019
4.5213,5.9915
0.21724,4.0403
5.4706,6.193
3.3534,5.0654
2.4616,9.704
3.2962,7.2021
5.9384,4.7008
2.0032,5.7352
4.1122,2.7501
3.6143,4.6183
4.0341,5.7925
1.8499,4.9257
3.573,3.5246
3.1175,5.4412
0.92887,6.2476
6.0563,2.325
6.5954,5.0434
1.4791,5.3619
5.1537,5.5008
4.747,5.7198
2.5315,5.802
1.3573,7.8791
5.8882,3.6982
4.5012,3.2102
2.8503,3.5667
4.2155,5.2446
3.4518,4.6924
4.6839,4.9448
2.0718,6.0667
4.6855,3.4081
4.4368,6.0081
2.3274,5.7509
2.7682,4.6443
4.7097,4.1749
1.7775,2.9164
5.1278,5.4123
5.659,5.2596
4.2301,8.7454
3.1729,3.606
3.7354,3.2346
5.093,4.2446
2.7584,3.9793
5.7762,3.0774
5.8518,2.7719
3.5898,5.0633
5.1966,2.9814
4.3999,4.4124
-0.35168,2.3004
4.1207,7.5166
4.0961,9.0936
6.6867,5.3152
4.122,7.3495
4.0573,5.9101
2.4978,6.612
3.9446,5.5174
2.2473,5.2145
1.9911,5.7727
3.6487,3.5692
2.5021,2.2018
4.3246,1.9368
5.6156,6.5323
6.2551,8.3654
3.9162,3.0047
6.0535,7.4171
4.3827,4.5058
4.5208,4.4612
0.30459,3.0205
2.9669,5.9957
3.038,6.9281
5.1624,3.4721
3.8751,4.5243
3.0191,5.6369
6.4399,4.3168
2.8363,8.7156
3.2951,4.8485
6.301,6.0949
3.8131,7.469
1.9033,3.7137
4.3303,5.6489
5.0625,4.4069
5.2929,1.86
5.6321,4.293
3.6347,2.9513
3.7817,5.9398
1.9603,4.3869
4.2948,3.3056
3.1207,6.1928
4.1077,6.8462
5.383,6.1828
5.5801,4.2684
3.3008,6.5521
4.6395,5.3676
4.1832,2.597
3.9949,5.6546
1.928,4.1176
6.575,4.0297
0.32498,5.8434
7.488,3.2462
5.972,2.9301
1.1907,5.1247
4.0342,5.8849
5.0766,5.0696
1.6009,2.4446
1.8763,4.597
5.6595,4.5687
1.9684,5.2038
3.4703,6.2338
3.2095,4.0386
2.0533,3.3969
6.7225,6.3352
3.9189,2.7152
2.7831,2.6921
2.5438,6.0848
2.2424,2.4911
4.406,4.2857
6.7598,5.4724
8.0965,6.5212
4.3465,5.4419
1.7414,5.2471
1.9522,5.9678
2.741,5.0914
5.0794,5.3815
4.3065,4.3945
5.4262,7.495
3.62,7.0143
3.6398,7.1306
6.217,1.9488
4.0616,4.957
6.6467,5.3822
4.6272,4.4743
2.4645,7.82
5.815,4.9701
5.2253,1.9972
3.6105,5.0449
3.6793,4.3424
3.4971,3.3953
2.5874,5.7479
2.5709,4.9228
2.6706,4.5405
2.9723,3.1847
2.9498,4.7761
2.7062,2.8599
3.7056,5.171
3.2639,5.6994
1.5166,3.1988
5.4888,4.8871
4.7077,4.392
4.2943,2.6484
2.4649,5.919
2.3583,3.167
3.6443,2.9325
2.7271,5.3793
5.5876,5.4113
2.7136,4.7677
3.5766,8.4597
2.4332,5.7313
3.243,3.7785
3.8839,4.5911
0.33961,6.0415
1.8042,2.1946
2.4865,4.1487
3.229,5.016
1.9815,5.2094
3.1905,4.6891
5.0428,7.0818
4.0412,5.8846
-1.0785,6.4446
2.8563,6.0301
4.4728,3.2632
6.8076,4.9105
6.077,3.0961
0.80001,6.2895
6.6912,5.8113
2.2383,5.6606
3.4796,5.8226
7.1443,4.4778
1.3076,7.3095
5.4795,8.0336
4.0489,9.7526
4.9118,6.8792
4.9109,6.4581
6.738,5.3456
5.9696,7.2376
3.4577,4.7768
7.9098,5.3205
3.8777,4.829
2.8335,4.1688
4.9545,4.1845
3.3205,5.333
6.0591,4.1131
6.5047,6.2413
3.8925,5.1653
3.6611,3.0844
1.3626,3.2438
4.9782,5.1335
7.0793,6.089
2.5337,5.8242
2.7315,5.1839
3.4824,5.9223
4.4183,7.2278
0.23484,3.5379
5.437,9.1177
4.5394,5.6804
6.1485,6.1741
4.8824,5.6796
1.9431,5.9744
5.4296,3.4702
5.5805,5.2656
1.6624,5.1694
2.1102,5.1455
3.884,3.6078
4.7631,5.3027
2.9535,3.4766
3.5724,3.8379
4.3039,-0.95634
3.3009,3.1528
2.2007,3.8599
0.62439,7.6751
7.4701,4.9954
5.2752,4.752
5.3955,5.5265
5.9151,4.654
4.2325,3.5256
7.2266,3.5426
5.1907,6.0085
5.1628,4.932
3.4533,5.7971
3.4219,4.5326
3.6748,7.4044
1.429,6.4048
3.7265,5.0282
4.0826,1.9095
3.906,5.5374
2.2617,6.7323
5.4941,6.3804
5.0974,7.1959
4.9147,3.5098
2.2484,7.0037
2.8447,4.8008
5.6041,5.6577
3.9788,0.67391
4.7624,4.0631
4.1267,2.5005
4.9125,4.7281
3.7082,5.5879
2.0527,5.0404
3.1169,4.4557
5.1929,6.5162
5.289,7.3696
1.7125,9.3716
5.2072,7.1732
3.7229,5.073
2.3471,7.2874
4.2967,5.5617
6.4944,5.9744
1.8091,5.0411
3.9446,4.028
3.8166,5.3324
1.5986,4.67
3.9285,7.0145
5.6479,2.6617
6.7461,1.8947
4.5132,3.7573
2.6231,7.7768
3.2805,4.8374
4.7945,5.4785
5.2507,5.9614
4.0079,7.6936
2.3126,4.0361
4.3419,6.6059
6.9968,2.8656
5.6438,6.3399
4.3075,5.3922
8.9555,8.1549
5.297,6.354
6.4767,6.1374
4.0111,7.2635
5.0016,4.6229
2.6129,6.8711
1.7435,2.4591
3.4539,6.7267
1.2063,7.875
5.7459,7.071
2.5371,7.2785
7.0042,5.4967
1.4957,6.9989
4.5994,2.5449
3.5929,4.4012
5.2492,5.5193
7.4528,5.7844
4.0165,1.6577
0.69249,3.0975
5.7075,3.2779
6.9537,4.7509
1.0504,4.7279
4.6801,5.7501
4.0269,6.0174
4.1472,2.847
5.8829,6.5399
5.8807,7.8355
3.2605,4.6416
1.1056,6.4861
4.709,4.1691
3.5974,4.1882
1.5856,4.5425
1.5619,4.8154
7.3071,3.5021
3.5527,3.5164
4.6875,4.0102
4.601,5.619
4.6992,7.0938
2.6204,4.6638
2.8664,6.7234
3.3258,5.4342
4.4949,6.3582
4.5425,8.0333
3.2036,5.253
5.8364,3.5837
2.4188,3.5825
5.26,2.1096
1.2455,4.892
7.7003,3.5819
5.8273,5.5701
5.3545,6.7182
3.4457,4.312
-1.8425,3.5413
3.0486,4.1238
5.7206,5.2897
2.2053,4.5811
6.9371,5.0782
4.9317,7.423
2.7978,4.3561
5.4291,5.5441
4.4454,3.8892
3.9216,1.858
6.0338,2.3702
3.4545,3.3275
4.8341,7.915
4.1609,3.3446
-0.67322,4.0376
4.5375,3.3027
2.9244,9.3625
5.1528,4.4737
4.4394,5.7413
1.6012,6.1124
1.8379,5.8491
4.522,3.6227
3.4192,6.2848
6.1881,4.5059
6.9718,3.8296
2.0857,4.6427
8.4959,5.417
7.1013,2.8561
3.7438,4.5783
2.8907,7.3803
1.7818,5.7483
6.0764,3.4041
5.0404,6.2317
2.7126,5.6861
2.9901,6.4268
2.3685,7.2665
2.6902,7.6802
2.7588,5.8737
8.0775,5.7508
4.3995,5.5445
6.4793,4.1367
3.4018,7.5401
0.86986,6.1125
7.5401,3.6827
2.2209,5.2382
3.2908,3.3596
4.8102,4.655
4.8495,3.6382
1.5288,5.5921
3.563,5.5246
3.5035,4.1667
4.9126,7.0724
1.309,4.7097
6.3199,5.2793
7.2105,6.4356
1.4219,3.9951
1.925,6.851
1.7717,5.8208
4.5668,5.3254
6.9779,4.8001
10.761,6.2874
4.4883,3.151
2.8026,6.6252
4.9537,4.6268
3.122,4.7914
5.3726,7.0432
7.8049,3.4506
0.94573,4.9295
0.5547,6.4998
5.5479,6.5843
5.2421,8.9267
5.6751,4.8708
2.9284,5.3868
0.015414,6.1702
2.1085,6.3436
6.2488,5.6393
4.9915,3.4555
5.2955,6.5484
5.4359,5.9527
4.8388,5.7558
3.7257,7.9884
4.0052,5.5855
2.8084,8.0085
4.3776,5.3078
4.7077,5.4323
3.4001,6.4049
4.0041,6.1128
2.8081,3.1799
5.3965,2.4288
5.4134,3.6626
4.8857,7.5575
5.1719,7.6781
8.276,5.8536
0.74456,1.7974
2.1225,4.343
5.2588,3.3437
6.4748,5.1153
3.7312,7.7958
5.6931,2.3231
1.5339,3.4928
4.6675,8.2522
6.921,3.5547
4.257,4.9526
7.9147,6.2169
2.868,4.0173
5.0396,5.047
3.9434,0.69514
3.6134,6.1841
2.6978,5.1375
6.163,5.7565
4.0108,6.3819
7.1698,4.9753
5.1786,3.1036
3.9955,2.0333
4.8305,5.6268
4.1717,3.8452
2.0089,7.7807
3.9574,4.7808
1.8145,4.0934
3.0687,5.4817
4.7072,6.7329
4.737,6.3012
2.5107,6.6045
5.7737,3.9293
2.8068,7.9326
2.8465,5.5306
4.0319,2.0828
2.7868,6.558
2.6344,6.5797
4.2874,9.72
5.4621,5.5088
3.4242,8.6111
4.0844,5.7802
5.329,2.677
3.2268,2.1738
0.609,3.7367
1.7103,7.1528
5.951,4.0722
3.1664,3.8219
4.2864,3.6277
0.55189,6.1232
4.2678,2.991
3.9408,8.3767
4.1839,3.5997
3.0465,5.9798
6.6604,4.476
2.7848,7.5611
5.4303,0.88139
4.5052,6.3876
4.8772,7.0437
4.8321,3.7956
2.9069,1.3374
3.1332,5.6424
5.0113,3.4342
5.1285,6.158
5.7956,-0.31275
6.6322,2.4956
3.4166,4.2636
3.604,7.4622
5.1911,2.0486
2.6106,5.2557
4.6832,7.0228
4.7265,4.2798
4.5468,5.5399
0.90779,7.311
6.161,3.7392
3.5613,5.7726
4.9233,6.5436
3.9313,5.7656
3.0851,4.0052
1.5438,3.078
5.6909,6.1916
3.4512,0.053053
2.9652,2.3859
3.4683,5.0389
3.9903,5.6663
3.9961,6.5612
0.013461,6.42
7.0263,4.0219
3.6133,6.3449
2.7563,4.0147
3.5187,4.3915
3.8551,3.0675
3.5578,4.2031
3.5413,6.2669
4.0164,6.1259
5.2003,2.1715
3.5569,6.8657
2.2456,3.7551
0.50235,6.107
5.1379,3.375
4.9492,4.1765
5.906,2.5573
-0.18736,0.4896
2.7775,6.2517
6.4646,6.4421
2.4185,1.9618
3.6583,3.8812
4.9634,5.6386
-0.48443,2.7961
3.3104,4.305
4.2838,4.0735
4.0479,6.6972
7.0742,4.8201
5.2662,7.9222
4.7595,5.2996
2.3503,8.7377
4.0896,3.4353
3.7881,5.8723
1.7349,2.8634
3.6513,1.8482
2.6118,5.7642
7.309,2.8535
5.2378,1.3348
7.0968,4.9859
1.4318,5.5958
3.45,6.9503
6.1374,4.0979
5.0175,5.6476
4.3019,3.4213
4.5878,6.2469
2.4138,8.7084
4.5078,3.3006
1.8629,7.7194
4.1808,4.0069
5.2743,4.7089
2.8446,5.331
6.0578,9.0632
3.0562,4.71
3.766,0.97597
3.6843,2.8874
4.0735,2.8531
4.9545,4.7221
4.82,3.882
3.1216,5.1569
2.5089,6.0033
5.3002,5.7707
3.6534,6.0632
3.1687,6.0661
4.3702,5.7554
3.3605,3.616
1.7141,1.1391
7.1088,5.3762
4.1985,4.5201
5.4715,7.0128
2.6952,3.1175
2.0244,3.4344
5.8837,7.167
0.78591,3.2603
6.111,5.6692
3.8737,4.5684
2.3592,3.8588
4.3142,4.3809
0.89432,2.373
3.117,-0.51712
3.2027,5.3291
5.6139,7.9458
4.4151,5.456
5.4585,5.6784
5.4676,5.4821
7.6058,4.5183
2.4172,6.121
0.63992,3.0133
6.2893,4.6854
6.2995,3.6914
3.1227,3.0684
1.6349,4.2058
2.2898,5.3053
2.0521,4.2803
1.9217,4.7407
2.0743,7.4485
5.7669,2.5302
3.7046,5.9002
5.1182,6.0798
4.2395,3.3396
2.9393,5.7094
4.2108,5.2239
2.0247,5.9654
4.2059,2.5687
4.6577,3.5378
3.1701,5.229
4.8451,3.6375
3.759,5.0617
5.4373,5.5294
1.5791,5.2168
1.7316,3.6812
5.1603,5.2166
2.5643,1.8114
4.7348,4.7618
1.0524,7.9894
5.1092,6.0821
5.1905,5.776
5.3734,5.9868
1.5262,6.2409
4.4249,1.0065
1.8641,5.5658
3.9405,3.0925
2.7652,2.97
6.0238,8.9447
5.4391,4.1541
2.9933,5.0179
3.2356,3.9911
7.4038,5.0881
4.9119,6.492
2.2685,4.6324
3.2627,5.8559
4.0901,3.6492
5.1386,6.2002
5.0754,7.7768
2.3664,4.6173
3.0965,3.0296
3.7644,1.4787
5.4255,7.2545
5.1345,7.0553
3.7089,8.5558
6.1203,3.3003
5.1856,5.3798
1.8467,3.7995
5.8373,6.7361
3.313,9.4941
4.2336,4.3166
5.7511,0.81393
3.9495,6.8359
7.3577,5.0377
2.3913,6.6577
5.3722,7.535
4.4246,4.5826
4.3216,2.8327
1.2286,6.7976
5.8211,7.7777
5.2739,5.1279
5.2732,4.597
2.0831,2.4717
1.2133,5.2324
1.4814,7.2086
2.3996,3.3488
4.6421,6.8052
3.9591,5.799
4.5308,1.3356
2.0195,3.2292
3.7894,3.499
3.9779,3.884
4.8775,5.5705
6.9886,0.79477
5.9479,5.2246
2.2874,5.1059
3.4872,4.7666
3.3304,2.9565
4.9436,5.1526
4.6829,2.9662
3.9832,3.195
5.8271,5.4844
4.0481,4.5826
1.3058,3.6104
3.8779,4.8238
4.4541,5.2958
4.5663,3.4699
2.9918,6.4409
3.1426,4.6892
3.3807,5.7986
3.7093,5.2606
2.3525,5.309
0.34038,4.9483
4.029,3.9293
1.3064,3.4941
5.4648,8.3449
4.5248,5.5552
1.1336,6.8356
6.2843,4.9597
6.1428,6.0755
3.149,4.2902
3.2236,4.2377
3.9402,4.3713
4.1604,3.9476
3.9021,7.0288
4.6514,5.5591
5.1929,4.2218
2.4923,7.7923
2.3643,5.5909
-0.8122,3.6405
4.5879,5.5771
0.6425,6.3143
3.9678,7.3449
4.831,1.2503
6.8278,4.809
2.9514,5.3795
4.8692,5.651
3.5711,4.1755
2.5243,6.1829
1.7463,6.9578
-0.026299,1.6626
4.5554,5.9389
1.012,7.5774
0.82819,1.5514
5.9423,5.9503
4.1292,3.6167
6.2426,5.5406
2.6555,3.7661
4.7528,3.6064
5.7104,2.0721
6.039,3.9052
3.1065,5.1674
0.77649,4.3347
5.0527,9.2475
2.8023,9.6737
4.9489,3.2436
2.9215,7.3591
4.2226,5.4614
6.3791,6.3784
5.6242,5.6685
3.2639,6.506
3.9662,6.6476
7.4337,4.0708
3.1032,6.6801
3.9864,7.1216
2.7154,3.0115
6.4688,5.1525
2.87,1.8048
6.0863,4.082
5.7644,6.7894
5.2355,5.3452
3.2981,3.4471
2.4378,3.8905
4.1929,4.4527
5.9244,2.719
4.0398,3.5105
6.409,6.2677
6.9759,3.8084
4.9533,8.3233
7.4253,3.133
2.2939,4.2521
3.5314,3.7436
1.7702,1.6594
2.9149,5.505
6.9372,7.4054
2.2922,2.5782
3.6397,2.3746
3.1572,6.999
2.3866,5.8197
2.1392,4.7657
2.814,5.0959
2.1835,4.9168
3.1823,5.9143
3.4985,5.483
3.0294,5.5875
5.8682,5.204
2.2625,3.2061
3.2351,5.6007
4.1469,3.2998
4.9911,6.0842
5.5043,6.1543
2.4211,6.5007
3.6458,5.8443
1.1001,4.6931
2.4297,4.9157
1.9875,5.4333
5.8159,6.731
4.9705,6.3566
4.5882,4.0279
3.8723,5.8705
-1.6737,6.7935
2.2674,3.3872
4.7296,5.6819
1.7952,4.8364
4.4363,1.4533
2.0868,5.8473
3.2046,1.9658
1.9649,4.2707
3.3578,5.028
3.037,3.7957
4.717,3.9376
3.9115,5.9895
2.0474,5.7953
3.022,5.711
2.5364,7.0239
3.7575,1.1699
3.6952,4.73
2.5731,-0.012777
4.1781,5.4981
2.5879,4.8781
3.1453,2.1076
-0.96515,2.9442
4.2623,4.0703
4.0777,6.7004
3.501,3.5745
6.5606,5.8262
5.2968,4.5135
5.6119,3.0151
0.17906,4.795
5.5749,0.40826
5.7491,3.5783
5.559,1.5832
6.1671,3.8942
6.9545,1.0129
0.91103,3.2201
3.7429,4.8362
5.7232,4.2179
6.3218,4.1697
4.908,2.5964
2.7774,2.9701
4.1902,0.0057943
3.3719,5.3785
3.9106,4.682
5.1897,5.4152
1.202,3.6637
3.6068,5.4755
5.0047,5.2088
1.3615,2.2351
3.2052,3.8067
3.978,3.3732
3.676,7.5232
1.8539,5.786
3.2709,4.4078
6.6525,5.2341
5.8258,3.963
4.1232,5.7901
3.7148,4.0197
6.2648,5.3648
2.5189,3.748
3.467,1.3811
3.8836,5.7612
6.1329,3.2152
6.6825,1.5897
2.8412,3.2203
4.6859,3.222
1.4554,6.2024
2.7074,7.1486
5.0787,4.5998
4.5576,3.1224
2.2859,2.5983
3.7361,3.9101
3.5446,8.0867
3.9392,4.0469
2.4707,6.4618
2.6075,6.6916
0.85421,8.0993
5.5315,5.6891
5.0002,4.8675
2.6563,7.8741
5.406,4.6286
6.2844,2.8035
3.66,4.8657
3.5647,5.8281
4.6506,4.7786
4.4141,4.5544
5.2733,2.8759
0.15301,5.2874
2.9794,4.4249
5.0572,4.7426
2.7361,4.6781
3.1508,6.2413
7.4946,6.0895
6.4517,8.2426
6.6546,6.6389
2.0435,7.1468
4.5006,5.9611
6.3448,4.6488
4.0837,4.8145
4.1571,6.337
1.9034,8.1543
3.2093,4.2567
2.2902,4.6331
-0.50918,3.2259
2.9414,5.1758
5.0827,3.9403
4.877,5.5438
5.0973,4.5021
3.0921,5.8489
3.9854,8.963
4.3159,5.2952
1.6794,5.2174
5.5931,4.9382
3.1846,4.5385
3.0488,3.5264
0.51891,5.4448
2.6698,4.3286
5.6193,8.7398
5.1076,5.3291
3.7692,3.1284
2.9858,4.9299
5.0769,4.0663
5.2969,2.9045
3.054,3.2082
1.6512,6.5895
5.4057,5.5199
3.8984,5.4691
5.0259,4.5901
5.6796,1.5441
3.4949,4.4648
1.0592,6.1926
4.2535,4.4301
5.9563,4.163
5.2419,3.801
3.237,5.123
6.1986,6.3055
2.449,5.8666
3.2577,3.4965
6.916,2.791
2.7162,2.489
2.3635,5.0741
3.099,6.6802
2.437,6.63
2.9622,6.4659
2.2548,5.8878
0.54515,6.1528
2.2645,7.0863
3.205,4.6025
2.5495,2.2142
3.2584,3.4871
2.0633,4.7254
3.3206,7.3881
4.9461,5.3957
1.6626,6.379
5.0758,4.306
6.5271,6.5449
6.2911,6.4915
3.6603,2.9371
3.7084,6.936
1.7794,2.1259
4.1177,9.908
3.4607,4.4109
1.473,7.085
8.142,3.2298
3.0186,4.8806
4.5389,6.3235
0.36571,6.0647
3.5517,5.1994
3.5269,9.0824
4.3018,10.213
5.1515,4.6574
4.2298,2.1908
2.6149,5.7229
5.014,4.0069
3.3815,3.936
6.3959,6.1301
2.1636,3.2832
4.2363,6.8025
2.9805,5.7422
4.2295,5.6078
5.0787,3.7372
7.4174,6.5247
1.7898,3.3723
6.2741,1.8421
3.1875,1.1051
4.4141,1.4238
4.4097,4.6083
4.4392,6.7354
2.8573,9.8668
3.9679,4.9648
5.1588,3.5128
3.357,3.1459
4.4896,6.7203
1.6702,5.1226
4.5152,4.3846
4.9023,5.9743
1.4741,5.3331
3.3679,4.9028
4.152,5.3817
2.2104,2.2211
3.78,3.781
2.6905,6.3195
4.3694,4.0399
3.9432,4.8268
5.1671,3.6089
2.6352,5.0892
4.3602,6.0418
4.3302,6.5049
3.5927,4.5001
2.7537,1.7498
4.4595,5.2873
6.9046,4.8436
4.7193,4.9158
1.4527,8.199
2.1211,7.2863
2.2544,5.3576
3.5471,5.6489
3.5733,6.6781
3.9829,5.9952
4.2918,7.7265
3.3767,7.4425
7.024,5.65
4.8485,5.4359
5.3004,6.3469
5.5638,5.2714
5.6751,4.2606
3.6901,7.9525
3.1076,5.7654
4.8048,3.534
6.535,5.0401
2.0927,4.0475
6.7816,6.2443
6.0559,4.1466
6.0685,6.6101
5.525,4.4832
4.4039,7.6361
1.5607,8.3144
7.1437,4.0282
4.2561,7.445
5.8532,8.1032
4.4477,3.3235
0.32762,3.5152
2.5509,1.1535
7.0939,3.5072
5.5468,3.789
3.7553,6.235
3.3412,5.3546
3.7197,7.2902
5.5896,7.9941
2.3313,6.4523
8.1242,4.306
6.6385,7.0798
1.6667,1.5502
4.3358,5.2242
2.0709,5.6729
3.4834,2.7084
5.6328,7.4268
6.0629,2.3187
4.6203,3.3227
2.6206,5.9402
6.1397,2.8326
2.7041,7.2536
3.7793,3.524
4.2768,6.6693
6.5041,4.6882
2.1112,4.9116
1.9926,2.8348
2.753,6.8923
5.3139,5.0227
4.489,3.6444
3.7323,2.7725
0.18481,5.9708
4.1066,4.2759
6.8945,3.9956
1.9636,5.2512
4.0425,5.1203
2.8347,2.8325
4.9508,7.3702
2.6227,5.8068
3.3158,2.6282
4.4179,5.7479
5.1379,5.4406
5.8621,5.535
3.6724,5.8809
3.2496,6.0569
5.6627,3.2785
3.5334,7.3656
3.6849,5.0527
5.0129,5.4976
6.5532,3.6792
5.3181,5.7732
4.4095,5.2739
-0.37304,0.54688
0.54496,0.14783
1.3831,4.5653
0.94491,5.7453
3.8202,8.0198
4.9827,5.4792
4.2628,6.1591
2.8035,4.7637
4.2479,3.6761
3.8698,4.8396
5.177,4.7639
4.9834,6.2511
1.8119,6.7914
2.8885,3.3258
4.46,3.6249
1.917,6.3058
2.0324,5.131
3.9987,3.655
6.8821,6.229
2.0637,6.5507
4.4433,5.5705
6.1356,7.7976
5.0819,7.0804
5.2058,4.6937
1.5439,5.1587
1.0901,7.9252
7.0169,1.8637
4.7768,6.3605
5.2594,8.8082
4.9413,3.9778
4.9851,6.307
2.3683,3.6845
2.7395,2.1012
3.4716,6.259
0.94065,4.8307
2.5561,4.0233
5.1567,7.2138
4.7565,4.4203
2.1706,5.9129
3.4861,4.2216
2.5908,4.621
1.6068,5.4481
3.5808,3.7908
4.6126,5.1725
3.4128,4.6082
6.9433,7.6186
7.068,5.0595
1.9145,3.997
6.7005,4.2172
4.0049,4.2309
4.0946,1.4836
3.2828,7.5875
5.0006,6.3125
3.9205,6.1581
3.8149,4.1326
2.0912,7.0338
5.6803,5.7868
4.2919,8.2933
2.8696,6.7584
4.9501,4.6837
4.0374,6.1568
4.1216,5.4679
2.4331,8.7644
4.6703,3.1735
8.6806,5.9908
3.3938,5.1552
4.4957,3.0481
5.7768,5.4142
3.6043,5.436
5.3827,3.1614
3.2677,6.9792
3.4321,5.4815
1.5837,6.0611
5.5084,5.8383
1.7688,4.9489
4.1939,2.3369
3.2794,4.8511
2.4545,6.2327
6.229,5.7512
3.2806,4.457
3.221,8.3792
3.1583,2.0782
4.8533,3.0722
2.4147,5.7006
4.4788,5.4676
8.0322,6.536
6.5958,5.5155
3.0855,4.913
0.80421,2.1839
3.5808,3.6508
3.3087,4.8525
